0.1400856265152939,3.9199999999996793
0.36022842895312646,7.687000000000902
0.6522651018920639,11.306999999999173
1.0301924348589206,14.784999999997245
1.5589624079602382,18.12599999999917
2.1736186497552725,21.336000000003093
2.8806535891341447,24.420000000006862
3.5976613853302033,27.384000000010484
4.454535123818668,30.231000000013964
5.311879679938435,32.96700000001387
6.324140135705353,35.595000000007744
7.382181293590821,38.12000000000186
8.493667170071774,40.545999999996205
9.647353837325415,42.87699999999077
10.818150726468483,45.11699999998555
12.047965851275805,47.26899999998054
13.258995053129448,49.33699999997572
14.648654296405347,51.32299999997109
16.05763366694392,53.23099999996664
17.427356556051073,55.06499999996237
18.833810641293187,56.82699999995826
20.254506649831665,58.519999999954315
21.774685350087932,60.145999999950526
23.22714437493217,61.70899999994688
24.792004763143474,63.209999999943385
26.377518801864213,64.65199999994465
27.92979966966056,66.03799999995127
29.461827690533408,67.36999999995763
31.088124184047075,68.64899999996373
32.70693629509797,69.8779999999696
34.31939787634727,71.05899999997524
35.91260551229091,72.19399999998066
37.56169744984923,73.28399999998587
39.13202128752132,74.33199999999087
40.82421128047084,75.33799999999567
42.461920105240345,76.30500000000029
44.11234368789312,77.23400000000473
45.818076436150484,78.12600000000899
47.43505435886783,78.98400000001308
49.08439587966963,79.80800000001702
50.68797423560024,80.6000000000208
52.414546194019294,81.36000000002443
54.04466822295273,82.09100000002792
55.70510891015741,82.79300000003127
57.30284340585856,83.4680000000345
58.96401295704303,84.11600000003759
60.665271402083036,84.73800000004056
62.23768028515038,85.33700000004342
63.84482726933947,85.91200000004616
65.50192719908483,86.4640000000488
67.07446727289333,86.99500000005133
68.76397486247816,87.50400000005376
70.35446970426939,87.9940000000561
71.91954303394097,88.46500000005835
73.52190984631626,88.91700000006051
75.04358585465849,89.35200000006259
76.66117114974635,89.76900000006458
78.22766409566692,90.1700000000665
79.80426300061514,90.55500000006833
81.28177400285325,90.9260000000701
82.8792373853031,91.2810000000718
84.38899619311779,91.62300000007343
85.92983804361934,91.951000000075
87.40225268985819,92.26700000007651
88.90962399922039,92.57000000007795
90.41399884048927,92.86100000007934
91.8808732864001,93.14100000008068
93.33899393852595,93.41000000008196
94.81955555873884,93.6680000000832
96.27974928553776,93.91600000008438
97.68337073135325,94.15500000008552
99.12138651562914,94.38400000008662
100.55004321351265,94.60400000008767
101.91131970495036,94.81600000008868
103.33747191144636,95.01900000008965
104.74694482999944,95.21400000009058
106.07980107874856,95.40200000009148
107.4843004037653,95.58200000009234
108.85882122143914,95.75500000009316
110.23380628076178,95.92100000009395
111.56778477033342,96.08100000009472
112.86943130490175,96.23500000009545
114.23228918272589,96.38200000009616
115.53349675724321,96.52400000009683
116.8507454493829,96.66000000009748
118.13944030659859,96.79100000009811
119.40904765139344,96.91700000009871
120.66666982712891,97.03800000009929
121.94474377074734,97.15400000009984
123.23906454656844,97.26500000010037
124.49658747116213,97.37200000010088
125.73579876922393,97.47500000010137
126.96451261547446,97.57400000010185
128.1903072988588,97.6690000001023
129.4189031569571,97.76000000010274
130.6146038712396,97.84800000010316
131.82497261425164,97.93200000010356
133.01453742374662,98.01300000010394
134.18903539233636,98.09100000010432
135.35238757407367,98.16600000010467
136.5095276729717,98.23800000010502
137.66820013859663,98.30700000010535
138.8325807313272,98.37300000010566
139.96134030467624,98.43700000010597
141.1057246624168,98.49800000010626
142.22388745613927,98.55700000010654
143.3636999048706,98.61300000010681
144.44313718404322,98.66800000010707
145.55764301490137,98.72000000010732
