1,3.9199999999996793
2,7.687000000000902
3,11.306999999999173
4,14.784999999997245
5,18.12599999999917
6,21.336000000003093
7,24.420000000006862
8,27.384000000010484
9,30.231000000013964
10,32.96700000001387
11,35.595000000007744
12,38.12000000000186
13,40.545999999996205
14,42.87699999999077
15,45.11699999998555
16,47.26899999998054
17,49.33699999997572
18,51.32299999997109
19,53.23099999996664
20,55.06499999996237
21,56.82699999995826
22,58.519999999954315
23,60.145999999950526
24,61.70899999994688
25,63.209999999943385
26,64.65199999994465
27,66.03799999995127
28,67.36999999995763
29,68.64899999996373
30,69.8779999999696
31,71.05899999997524
32,72.19399999998066
33,73.28399999998587
34,74.33199999999087
35,75.33799999999567
36,76.30500000000029
37,77.23400000000473
38,78.12600000000899
39,78.98400000001308
40,79.80800000001702
41,80.6000000000208
42,81.36000000002443
43,82.09100000002792
44,82.79300000003127
45,83.4680000000345
46,84.11600000003759
47,84.73800000004056
48,85.33700000004342
49,85.91200000004616
50,86.4640000000488
51,86.99500000005133
52,87.50400000005376
53,87.9940000000561
54,88.46500000005835
55,88.91700000006051
56,89.35200000006259
57,89.76900000006458
58,90.1700000000665
59,90.55500000006833
60,90.9260000000701
61,91.2810000000718
62,91.62300000007343
63,91.951000000075
64,92.26700000007651
65,92.57000000007795
66,92.86100000007934
67,93.14100000008068
68,93.41000000008196
69,93.6680000000832
70,93.91600000008438
71,94.15500000008552
72,94.38400000008662
73,94.60400000008767
74,94.81600000008868
75,95.01900000008965
76,95.21400000009058
77,95.40200000009148
78,95.58200000009234
79,95.75500000009316
80,95.92100000009395
81,96.08100000009472
82,96.23500000009545
83,96.38200000009616
84,96.52400000009683
85,96.66000000009748
86,96.79100000009811
87,96.91700000009871
88,97.03800000009929
89,97.15400000009984
90,97.26500000010037
91,97.37200000010088
92,97.47500000010137
93,97.57400000010185
94,97.6690000001023
95,97.76000000010274
96,97.84800000010316
97,97.93200000010356
98,98.01300000010394
99,98.09100000010432
100,98.16600000010467
101,98.23800000010502
102,98.30700000010535
103,98.37300000010566
104,98.43700000010597
105,98.49800000010626
106,98.55700000010654
107,98.61300000010681
108,98.66800000010707
109,98.72000000010732
110,98.77000000010756
111,98.81800000010779
112,98.864000000108
113,98.90900000010822
114,98.95100000010842
115,98.99200000010862
116,99.03200000010881
117,99.07000000010899
118,99.10600000010916
119,99.14100000010933
120,99.17500000010949
121,99.20700000010964
122,99.23800000010979
123,99.26800000010994
124,99.29600000011007
125,99.3240000001102
126,99.35000000011033
127,99.37600000011045
128,99.40000000011057
129,99.42400000011068
130,99.44600000011079
131,99.46800000011089
132,99.48900000011099
133,99.50900000011109
134,99.52800000011118
135,99.54600000011126
136,99.56400000011135
137,99.58100000011143
138,99.5970000001115
139,99.61300000011158
140,99.62800000011165
141,99.64300000011173
142,99.6570000001118
143,99.67000000011186
144,99.68300000011192
145,99.69500000011197
146,99.70700000011203
147,99.71800000011208
148,99.72900000011214
149,99.74000000011219
150,99.75000000011224
151,99.76000000011229
152,99.76900000011233
153,99.77800000011237
154,99.78700000011241
155,99.79500000011245
156,99.80300000011249
157,99.81100000011253
158,99.81800000011256
159,99.8250000001126
160,99.83200000011263
161,99.83800000011266
162,99.84500000011269
163,99.85100000011272
164,99.85700000011275
165,99.86200000011277
166,99.8670000001128
167,99.87300000011282
168,99.87700000011284
169,99.88200000011287
170,99.88700000011289
171,99.89100000011291
172,99.89500000011293
173,99.89900000011295
174,99.90300000011297
175,99.90700000011299
176,99.911000000113
177,99.91400000011302
178,99.91700000011303
179,99.92100000011305
180,99.92400000011307
181,99.92700000011308
182,99.92900000011309
183,99.9320000001131
184,99.93500000011312
185,99.93700000011313
186,99.94000000011314
187,99.94200000011315
188,99.94400000011316
189,99.94600000011317
190,99.94800000011318
191,99.95000000011319
192,99.9520000001132
193,99.95400000011321
194,99.95600000011322
195,99.95700000011323
196,99.95900000011324
197,99.96100000011324
198,99.96200000011325
199,99.96400000011326
200,99.96500000011326
